"unique_id","indicator_id","name","measure","measure_info","geo_type_name","geo_join_id","geo_place_name","time_period","start_date","data_value","message"
"979541","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","309","South Crown Heights and Lefferts Gardens (CD9)","2024","2024-01-01T00:00:00.000","6.244001597",
"979186","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","301","Washington Heights","2024","2024-01-01T00:00:00.000","6.672108038",
"980317","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","Borough","4","Queens","2024","2024-01-01T00:00:00.000","11.23126987",
"980292","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","306","Chelsea - Clinton","2024","2024-01-01T00:00:00.000","20.95912082",
"980102","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","210","Coney Island - Sheepshead Bay","2024","2024-01-01T00:00:00.000","12.24254166",
"979198","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","204","East New York","2024","2024-01-01T00:00:00.000","6.140117569",
"980444","1435","Ozone (O3)","Summer mean","ppb","UHF34","501502","Northern SI","2024","2024-01-01T00:00:00.000","32.50193907",
"980318","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","Borough","3","Manhattan","2024","2024-01-01T00:00:00.000","17.00851792",
"980191","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","406","Rego Park and Forest Hills (CD6)","2024","2024-01-01T00:00:00.000","12.16721068",
"980002","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","107","Hunts Point - Mott Haven","2024","2024-01-01T00:00:00.000","15.22265105",
"980357","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","405","Ridgewood - Forest Hills","2024","2024-01-01T00:00:00.000","20.73006887",
"980097","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","304","Upper West Side","2024","2024-01-01T00:00:00.000","18.2887298",
"980490","1435","Ozone (O3)","Summer mean","ppb","Borough","4","Queens","2024","2024-01-01T00:00:00.000","34.97566335",
"980255","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","304","Upper West Side","2024","2024-01-01T00:00:00.000","16.62447091",
"980461","1435","Ozone (O3)","Summer mean","ppb","UHF42","310","Lower Manhattan","2024","2024-01-01T00:00:00.000","29.50178081",
"980443","1435","Ozone (O3)","Summer mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","2024","2024-01-01T00:00:00.000","33.97412924",
"980376","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","107","Upper West Side (CD7)","2024","2024-01-01T00:00:00.000","22.47014351",
"980106","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","206","Borough Park","2024","2024-01-01T00:00:00.000","14.45318989",
"979418","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF42","101","Kingsbridge - Riverdale","2024","2024-01-01T00:00:00.000","8.223734017",
"980194","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","403","Jackson Heights (CD3)","2024","2024-01-01T00:00:00.000","12.54885174",
"979459","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","212","Williamsbridge and Baychester (CD12)","2024","2024-01-01T00:00:00.000","6.165169668",
"979421","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","Borough","3","Manhattan","2024","2024-01-01T00:00:00.000","9.553281391",
"979537","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","305","East New York and Starrett City (CD5)","2024","2024-01-01T00:00:00.000","6.078499068",
"979452","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","307","Sunset Park (CD7)","2024","2024-01-01T00:00:00.000","7.025956057",
"980370","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","101","Financial District (CD1)","2024","2024-01-01T00:00:00.000","23.70359427",
"980090","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","409","Southeast Queens","2024","2024-01-01T00:00:00.000","12.97318603",
"979282","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","Borough","1","Bronx","2024","2024-01-01T00:00:00.000","6.057922489",
"980480","1435","Ozone (O3)","Summer mean","ppb","UHF42","202","Downtown - Heights - Slope","2024","2024-01-01T00:00:00.000","31.93205725",
"980280","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","408","Jamaica","2024","2024-01-01T00:00:00.000","11.09919248",
"980271","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","103","Fordham - Bronx Pk","2024","2024-01-01T00:00:00.000","12.64837197",
"980529","1435","Ozone (O3)","Summer mean","ppb","CD","310","Bay Ridge and Dyker Heights (CD10)","2024","2024-01-01T00:00:00.000","32.70528749",
"979229","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","201","Greenpoint","2024","2024-01-01T00:00:00.000","7.426385592",
"979237","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF42","501","Port Richmond","2024","2024-01-01T00:00:00.000","6.401123784",
"979256","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF42","302","Central Harlem - Morningside Heights","2024","2024-01-01T00:00:00.000","6.848416019",
"980434","1435","Ozone (O3)","Summer mean","ppb","UHF34","403","Flushing - Clearview","2024","2024-01-01T00:00:00.000","34.57578433",
"980375","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","106","Stuyvesant Town and Turtle Bay (CD6)","2024","2024-01-01T00:00:00.000","24.10002616",
"980146","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","309","Union Square - Lower East Side","2024","2024-01-01T00:00:00.000","17.67747451",
"980103","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","209","Bensonhurst - Bay Ridge","2024","2024-01-01T00:00:00.000","14.07524578",
"980328","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","408","Jamaica","2024","2024-01-01T00:00:00.000","19.71430665",
"979397","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF42","304","Upper West Side","2024","2024-01-01T00:00:00.000","8.350196949",
"979424","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","503","Tottenville and Great Kills (CD3)","2024","2024-01-01T00:00:00.000","5.738345711",
"980204","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","311","Bensonhurst (CD11)","2024","2024-01-01T00:00:00.000","10.7582287",
"980140","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","405","Ridgewood - Forest Hills","2024","2024-01-01T00:00:00.000","14.58847595",
"980035","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","404","Elmhurst and Corona (CD4)","2024","2024-01-01T00:00:00.000","15.8864791",
"979507","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","105106107","South Bronx","2024","2024-01-01T00:00:00.000","6.449358132",
"979540","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","308","Crown Heights and Prospect Heights (CD8)","2024","2024-01-01T00:00:00.000","6.581414498",
"979552","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","402","Woodside and Sunnyside (CD2)","2024","2024-01-01T00:00:00.000","7.051481948",
"979542","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","310","Bay Ridge and Dyker Heights (CD10)","2024","2024-01-01T00:00:00.000","6.298140364",
"979480","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF42","210","Coney Island - Sheepshead Bay","2024","2024-01-01T00:00:00.000","5.779387481",
"980348","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","210","Coney Island - Sheepshead Bay","2024","2024-01-01T00:00:00.000","17.63569599",
"980364","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","309310","Union Square-Lower Manhattan","2024","2024-01-01T00:00:00.000","22.59417451",
"980365","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","2024","2024-01-01T00:00:00.000","19.70966009",
"979399","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF42","302","Central Harlem - Morningside Heights","2024","2024-01-01T00:00:00.000","8.499777646",
"980085","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","2024","2024-01-01T00:00:00.000","14.20532072",
"980221","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","206","Belmont and East Tremont (CD6)","2024","2024-01-01T00:00:00.000","13.60864014",
"979281","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","Borough","2","Brooklyn","2024","2024-01-01T00:00:00.000","6.301084035",
"980499","1435","Ozone (O3)","Summer mean","ppb","CD","104","Clinton and Chelsea (CD4)","2024","2024-01-01T00:00:00.000","29.54698239",
"980477","1435","Ozone (O3)","Summer mean","ppb","UHF42","205","Sunset Park","2024","2024-01-01T00:00:00.000","32.59966492",
"980540","1435","Ozone (O3)","Summer mean","ppb","CD","403","Jackson Heights (CD3)","2024","2024-01-01T00:00:00.000","33.99961094",
"980240","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","105106107","South Bronx","2024","2024-01-01T00:00:00.000","13.68038073",
"979174","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","305307","Upper East Side-Gramercy","2024","2024-01-01T00:00:00.000","7.908905453",
"980265","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","205","Sunset Park","2024","2024-01-01T00:00:00.000","13.64762982",
"980254","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","401","Long Island City - Astoria","2024","2024-01-01T00:00:00.000","13.33833751",
"980531","1435","Ozone (O3)","Summer mean","ppb","CD","312","Borough Park (CD12)","2024","2024-01-01T00:00:00.000","33.84084666",
"980492","1435","Ozone (O3)","Summer mean","ppb","Borough","2","Brooklyn","2024","2024-01-01T00:00:00.000","34.21422558",
"980468","1435","Ozone (O3)","Summer mean","ppb","UHF42","303","East Harlem","2024","2024-01-01T00:00:00.000","32.19031911",
"980448","1435","Ozone (O3)","Summer mean","ppb","UHF42","503","Willowbrook","2024","2024-01-01T00:00:00.000","33.28007848",
"979239","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF42","409","Southeast Queens","2024","2024-01-01T00:00:00.000","5.36639077",
"979249","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF42","309","Union Square - Lower East Side","2024","2024-01-01T00:00:00.000","8.448370337",
"980436","1435","Ozone (O3)","Summer mean","ppb","UHF34","407","Southwest Queens","2024","2024-01-01T00:00:00.000","35.60543907",
"980429","1435","Ozone (O3)","Summer mean","ppb","UHF34","302","Central Harlem - Morningside Heights","2024","2024-01-01T00:00:00.000","31.68197668",
"980404","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","311","Bensonhurst (CD11)","2024","2024-01-01T00:00:00.000","19.25914484",
"979359","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","303","East Harlem","2024","2024-01-01T00:00:00.000","8.273588298",
"980378","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","109","Morningside Heights and Hamilton Heights (CD9)","2024","2024-01-01T00:00:00.000","21.05607529",
"980346","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","208","Canarsie - Flatlands","2024","2024-01-01T00:00:00.000","18.47735586",
"980332","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","502","Stapleton - St. George","2024","2024-01-01T00:00:00.000","18.1460027",
"980325","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","405","Ridgewood - Forest Hills","2024","2024-01-01T00:00:00.000","20.73006887",
"980323","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","403","Flushing - Clearview","2024","2024-01-01T00:00:00.000","19.54685604",
"980313","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","103","Fordham - Bronx Pk","2024","2024-01-01T00:00:00.000","12.64837197",
"980260","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","210","Coney Island - Sheepshead Bay","2024","2024-01-01T00:00:00.000","9.022628797",
"980277","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","501","Port Richmond","2024","2024-01-01T00:00:00.000","11.37511504",
"979419","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","Borough","5","Staten Island","2024","2024-01-01T00:00:00.000","7.308865418",
"980059","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","210","Throgs Neck and Co-op City (CD10)","2024","2024-01-01T00:00:00.000","14.23180203",
"980044","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","313","Coney Island (CD13)","2024","2024-01-01T00:00:00.000","12.1268352",
"979445","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","314","Flatbush and Midwood (CD14)","2024","2024-01-01T00:00:00.000","6.17714604",
"980200","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","315","Sheepshead Bay (CD15)","2024","2024-01-01T00:00:00.000","8.94854937",
"980181","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","502","South Beach and Willowbrook (CD2)","2024","2024-01-01T00:00:00.000","9.206255477",
"980148","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","309","Union Square - Lower East Side","2024","2024-01-01T00:00:00.000","22.13560879",
"980045","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","312","Borough Park (CD12)","2024","2024-01-01T00:00:00.000","14.65870582",
"980041","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","316","Brownsville (CD16)","2024","2024-01-01T00:00:00.000","15.08718777",
"979474","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF42","204","East New York","2024","2024-01-01T00:00:00.000","6.140117569",
"979495","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF42","404","Bayside - Little Neck","2024","2024-01-01T00:00:00.000","5.00446468",
"980024","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","501","St. George and Stapleton (CD1)","2024","2024-01-01T00:00:00.000","13.4826996",
"979536","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","304","Bushwick (CD4)","2024","2024-01-01T00:00:00.000","6.653231741",
"979564","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","414","Rockaway and Broad Channel (CD14)","2024","2024-01-01T00:00:00.000","5.098495519",
"979553","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","403","Jackson Heights (CD3)","2024","2024-01-01T00:00:00.000","6.160547201",
"980095","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","402","West Queens","2024","2024-01-01T00:00:00.000","15.78254292",
"980006","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","204","East New York","2024","2024-01-01T00:00:00.000","14.57567849",
"979512","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","CD","104","Clinton and Chelsea (CD4)","2024","2024-01-01T00:00:00.000","7.971873214",
"979486","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF42","305","Upper East Side","2024","2024-01-01T00:00:00.000","6.843519145",
"980021","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","308","Greenwich Village - SoHo","2024","2024-01-01T00:00:00.000","19.50562391",
"980338","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","104","Pelham - Throgs Neck","2024","2024-01-01T00:00:00.000","18.71184904",
"980350","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","301","Washington Heights","2024","2024-01-01T00:00:00.000","20.21363379",
"980392","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","211","Morris Park and Bronxdale (CD11)","2024","2024-01-01T00:00:00.000","17.86067473",
"979439","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","402","Woodside and Sunnyside (CD2)","2024","2024-01-01T00:00:00.000","7.367305672",
"980366","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","501502","Northern SI","2024","2024-01-01T00:00:00.000","17.86835534",
"980435","1435","Ozone (O3)","Summer mean","ppb","UHF34","405","Ridgewood - Forest Hills","2024","2024-01-01T00:00:00.000","34.32853477",
"979403","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF42","209","Bensonhurst - Bay Ridge","2024","2024-01-01T00:00:00.000","7.872861125",
"980410","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","317","East Flatbush (CD17)","2024","2024-01-01T00:00:00.000","20.85741642",
"980080","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","101","Financial District (CD1)","2024","2024-01-01T00:00:00.000","20.20060467",
"980186","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","411","Bayside and Little Neck (CD11)","2024","2024-01-01T00:00:00.000","11.69230034",
"979378","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF42","503","Willowbrook","2024","2024-01-01T00:00:00.000","7.396332469",
"979357","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","401","Long Island City - Astoria","2024","2024-01-01T00:00:00.000","8.960601653",
"979289","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","411","Bayside and Little Neck (CD11)","2024","2024-01-01T00:00:00.000","7.075653794",
"980458","1435","Ozone (O3)","Summer mean","ppb","UHF42","403","Flushing - Clearview","2024","2024-01-01T00:00:00.000","34.56638806",
"980475","1435","Ozone (O3)","Summer mean","ppb","UHF42","207","East Flatbush - Flatbush","2024","2024-01-01T00:00:00.000","34.4783078",
"980478","1435","Ozone (O3)","Summer mean","ppb","UHF42","204","East New York","2024","2024-01-01T00:00:00.000","34.87066059",
"980551","1435","Ozone (O3)","Summer mean","ppb","CD","414","Rockaway and Broad Channel (CD14)","2024","2024-01-01T00:00:00.000","38.44312178",
"980501","1435","Ozone (O3)","Summer mean","ppb","CD","106","Stuyvesant Town and Turtle Bay (CD6)","2024","2024-01-01T00:00:00.000","29.42423981",
"980539","1435","Ozone (O3)","Summer mean","ppb","CD","402","Woodside and Sunnyside (CD2)","2024","2024-01-01T00:00:00.000","33.72692032",
"979196","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","202","Downtown - Heights - Slope","2024","2024-01-01T00:00:00.000","7.001017859",
"980237","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","102","Greenwich Village and Soho (CD2)","2024","2024-01-01T00:00:00.000","18.02412756",
"980239","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","Citywide","1","New York City","2024","2024-01-01T00:00:00.000","11.44055583",
"979167","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","Citywide","1","New York City","2024","2024-01-01T00:00:00.000","6.255051193",
"980264","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","206","Borough Park","2024","2024-01-01T00:00:00.000","11.41974523",
"979149","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","206","Belmont and East Tremont (CD6)","2024","2024-01-01T00:00:00.000","6.625871497",
"980279","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","409","Southeast Queens","2024","2024-01-01T00:00:00.000","10.49311277",
"980251","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF34","405","Ridgewood - Forest Hills","2024","2024-01-01T00:00:00.000","11.33348082",
"979202","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","208","Canarsie - Flatlands","2024","2024-01-01T00:00:00.000","5.777148755",
"980532","1435","Ozone (O3)","Summer mean","ppb","CD","313","Coney Island (CD13)","2024","2024-01-01T00:00:00.000","36.08947586",
"980519","1435","Ozone (O3)","Summer mean","ppb","CD","212","Williamsbridge and Baychester (CD12)","2024","2024-01-01T00:00:00.000","33.78035472",
"980491","1435","Ozone (O3)","Summer mean","ppb","Borough","3","Manhattan","2024","2024-01-01T00:00:00.000","30.4729769",
"980476","1435","Ozone (O3)","Summer mean","ppb","UHF42","206","Borough Park","2024","2024-01-01T00:00:00.000","33.93145841",
"980464","1435","Ozone (O3)","Summer mean","ppb","UHF42","307","Gramercy Park - Murray Hill","2024","2024-01-01T00:00:00.000","28.50132899",
"980470","1435","Ozone (O3)","Summer mean","ppb","UHF42","301","Washington Heights","2024","2024-01-01T00:00:00.000","31.33527003",
"979181","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF34","402","West Queens","2024","2024-01-01T00:00:00.000","6.784837542",
"980471","1435","Ozone (O3)","Summer mean","ppb","UHF42","211","Williamsburg - Bushwick","2024","2024-01-01T00:00:00.000","33.72747189",
"979329","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","2024","2024-01-01T00:00:00.000","8.399981948",
"980228","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","111","East Harlem (CD11)","2024","2024-01-01T00:00:00.000","14.24079367",
"979246","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF42","402","West Queens","2024","2024-01-01T00:00:00.000","6.784837542",
"979268","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","UHF42","201","Greenpoint","2024","2024-01-01T00:00:00.000","7.426385592",
"980440","1435","Ozone (O3)","Summer mean","ppb","UHF34","305307","Upper East Side-Gramercy","2024","2024-01-01T00:00:00.000","29.72804568",
"980441","1435","Ozone (O3)","Summer mean","ppb","UHF34","306308","Chelsea-Village","2024","2024-01-01T00:00:00.000","29.11805365",
"980082","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","105106107","South Bronx","2024","2024-01-01T00:00:00.000","15.70154364",
"980418","1435","Ozone (O3)","Summer mean","ppb","UHF34","202","Downtown - Heights - Slope","2024","2024-01-01T00:00:00.000","31.93205725",
"980406","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","313","Coney Island (CD13)","2024","2024-01-01T00:00:00.000","17.39753613",
"979364","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","209","Bensonhurst - Bay Ridge","2024","2024-01-01T00:00:00.000","7.872861125",
"980402","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","309","South Crown Heights and Lefferts Gardens (CD9)","2024","2024-01-01T00:00:00.000","21.37142434",
"979374","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF34","103","Fordham - Bronx Pk","2024","2024-01-01T00:00:00.000","8.294831068",
"980377","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","108","Upper East Side (CD8)","2024","2024-01-01T00:00:00.000","22.86892435",
"980360","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","409","Southeast Queens","2024","2024-01-01T00:00:00.000","18.73618447",
"980345","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF34","207","East Flatbush - Flatbush","2024","2024-01-01T00:00:00.000","20.67867275",
"980334","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","504","South Beach - Tottenville","2024","2024-01-01T00:00:00.000","15.30339073",
"980393","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","212","Williamsbridge and Baychester (CD12)","2024","2024-01-01T00:00:00.000","17.36685537",
"980138","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","407","Southwest Queens","2024","2024-01-01T00:00:00.000","13.6760549",
"980139","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","406","Fresh Meadows","2024","2024-01-01T00:00:00.000","14.40654198",
"980005","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF42","203","Bedford Stuyvesant - Crown Heights","2024","2024-01-01T00:00:00.000","15.51359309",
"980321","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","401","Long Island City - Astoria","2024","2024-01-01T00:00:00.000","21.33557512",
"980320","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","Borough","1","Bronx","2024","2024-01-01T00:00:00.000","12.79574906",
"980310","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","106","High Bridge - Morrisania","2024","2024-01-01T00:00:00.000","14.27503549",
"980307","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","202","Downtown - Heights - Slope","2024","2024-01-01T00:00:00.000","14.51862323",
"980315","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","101","Kingsbridge - Riverdale","2024","2024-01-01T00:00:00.000","12.21536579",
"980290","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","308","Greenwich Village - SoHo","2024","2024-01-01T00:00:00.000","18.21131632",
"980287","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","401","Long Island City - Astoria","2024","2024-01-01T00:00:00.000","13.33833751",
"980296","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","UHF42","302","Central Harlem - Morningside Heights","2024","2024-01-01T00:00:00.000","14.72612779",
"979420","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","Borough","4","Queens","2024","2024-01-01T00:00:00.000","7.492274178",
"979412","1426","Fine particles (PM 2.5)","Summer mean","mcg/m3","UHF42","107","Hunts Point - Mott Haven","2024","2024-01-01T00:00:00.000","8.545609307",
"980062","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","207","Kingsbridge Heights and Bedford (CD7)","2024","2024-01-01T00:00:00.000","14.62090576",
"980060","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","209","Parkchester and Soundview (CD9)","2024","2024-01-01T00:00:00.000","14.91110719",
"980050","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","307","Sunset Park (CD7)","2024","2024-01-01T00:00:00.000","16.10580838",
"979430","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","411","Bayside and Little Neck (CD11)","2024","2024-01-01T00:00:00.000","5.475896508",
"979461","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","Borough","3","Manhattan","2024","2024-01-01T00:00:00.000","7.237969019",
"979450","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","309","South Crown Heights and Lefferts Gardens (CD9)","2024","2024-01-01T00:00:00.000","6.311201205",
"979448","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","311","Bensonhurst (CD11)","2024","2024-01-01T00:00:00.000","6.119479394",
"980187","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","410","South Ozone Park and Howard Beach (CD10)","2024","2024-01-01T00:00:00.000","9.995722951",
"980205","1432","Nitrogen dioxide (NO2)","Summer mean","ppb","CD","310","Bay Ridge and Dyker Heights (CD10)","2024","2024-01-01T00:00:00.000","12.85900026",
"980171","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","104","Pelham - Throgs Neck","2024","2024-01-01T00:00:00.000","18.71184904",
"980147","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","UHF42","310","Lower Manhattan","2024","2024-01-01T00:00:00.000","23.59597775",
"980126","1433","Nitrogen dioxide (NO2)","Winter mean","ppb","CD","413","Queens Village (CD13)","2024","2024-01-01T00:00:00.000","18.73190781",
"980113","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","UHF34","103","Fordham - Bronx Pk","2024","2024-01-01T00:00:00.000","14.14232526",
"980038","1431","Nitrogen dioxide (NO2)","Annual mean","ppb","CD","401","Long Island City and Astoria (CD1)","2024","2024-01-01T00:00:00.000","15.32288753",
"979455","1425","Fine particles (PM 2.5)","Annual mean","mcg/m3","CD","304","Bushwick (CD4)","2024","2024-01-01T00:00:00.000","6.918548546",
"979504","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF34","404406","Bayside Little Neck-Fresh Meadows","2024","2024-01-01T00:00:00.000","5.128107294",
"979470","1427","Fine particles (PM 2.5)","Winter mean","mcg/m3","UHF42","107","Hunts Point - Mott Haven","2024","2024-01-01T00:00:00.000","6.57516587",
